,movieId,average_rating
13532,69986,3.44
13533,69988,3.15
13534,69995,3.62
13535,70008,2.42
13536,70015,3.47
13537,70032,3.16
13538,70046,3.37
13539,70048,2.54
13540,70050,2.7
13541,70088,3.0
13542,70093,2.94
13543,70121,2.24
13544,70126,4.13
13545,70130,3.58
13546,70133,3.13
13547,70146,3.63
13548,70148,2.63
13549,70155,3.22
13550,70157,3.5
13551,70159,3.39
13552,70173,3.1
13553,70175,3.1
13554,70181,2.0
13555,70183,3.23
13556,70186,3.91
13557,70188,3.44
13558,70197,2.33
13559,70201,3.54
13560,70204,2.83
13561,70206,3.28
13562,70208,3.13
13563,70223,3.71
13564,70227,2.46
13565,70229,2.52
13566,70235,2.94
13567,70237,2.83
13568,70282,2.54
13569,70286,3.81
13570,70293,3.51
13571,70295,3.71
13572,70301,2.62
13573,70305,2.78
13574,70315,2.64
13575,70318,2.9
13576,70331,2.5
13577,70334,2.52
13578,70336,2.78
13579,70342,3.76
13580,70344,3.3
13581,70355,3.33
13582,70361,2.78
13583,70366,2.1
13584,70370,3.83
13585,70372,3.5
13586,70374,3.5
13587,70377,3.09
13588,70418,2.8
13589,70421,3.94
13590,70423,3.88
13591,70425,3.34
13592,70432,3.56
13593,70439,3.5
13594,70451,3.69
13595,70465,3.83
13596,70488,3.88
13597,70490,2.81
13598,70492,2.88
13599,70495,2.56
13600,70497,3.44
13601,70500,3.4
13602,70507,3.61
13603,70511,2.63
13604,70513,2.95
13605,70517,2.79
13606,70531,2.4
13607,70533,3.84
13608,70535,2.79
13609,70537,3.75
13610,70541,3.19
13611,70543,3.44
13612,70545,3.14
13613,70549,3.12
13614,70565,2.78
13615,70567,3.64
13616,70571,3.23
13617,70587,2.51
13618,70591,2.0
13619,70595,3.7
13620,70597,3.14
13621,70599,3.61
13622,70607,2.56
13623,70609,3.0
13624,70611,3.75
13625,70629,3.2
13626,70637,3.42
13627,70641,2.51
13628,70643,3.3
13629,70649,3.8
13630,70656,3.42
13631,70661,3.04
13632,70663,2.6
13633,70670,3.66
13634,70678,2.72
13635,70682,3.41
13636,70684,3.3
13637,70687,3.11
13638,70689,3.24
13639,70695,2.38
13640,70697,2.35
13641,70703,2.55
13642,70706,2.49
13643,70708,3.32
13644,70712,3.59
13645,70722,4.06
13646,70724,3.32
13647,70726,2.97
13648,70728,3.57
13649,70730,1.94
13650,70740,2.05
13651,70742,3.44
13652,70751,2.67
13653,70762,3.23
13654,70769,3.51
13655,70789,3.43
13656,70792,2.67
13657,70795,3.31
13658,70797,2.5
13659,70800,2.5
13660,70802,3.41
13661,70804,3.75
13662,70806,3.65
13663,70819,3.0
13664,70821,3.39
13665,70824,1.73
13666,70828,3.52
13667,70831,3.55
13668,70833,3.46
13669,70837,3.2
13670,70839,2.79
13671,70843,2.65
13672,70846,3.53
13673,70849,3.79
13674,70862,3.67
13675,70869,2.94
13676,70871,3.87
13677,70877,3.03
13678,70880,3.42
13679,70889,2.0
13680,70891,2.83
13681,70898,2.53
13682,70912,3.53
13683,70914,2.63
13684,70920,3.5
13685,70924,3.5
13686,70927,3.43
13687,70932,2.89
13688,70948,3.83
13689,70958,3.14
13690,70961,3.29
13691,70964,3.5
13692,70968,3.13
13693,70970,3.21
13694,70976,2.86
13695,70978,3.64
13696,70984,3.28
13697,70992,3.5
13698,70994,2.63
13699,71007,2.54
13700,71011,3.46
13701,71014,3.33
13702,71027,3.88
13703,71029,3.12
13704,71033,3.99
13705,71047,3.94
13706,71057,3.46
13707,71065,2.17
13708,71067,2.9
13709,71094,3.0
13710,71096,3.53
13711,71102,2.7
13712,71104,2.88
13713,71106,3.77
13714,71108,3.84
13715,71110,3.3
13716,71114,2.08
13717,71116,2.76
13718,71129,3.29
13719,71131,3.89
13720,71133,2.17
13721,71135,3.45
13722,71139,3.62
13723,71141,3.69
13724,71143,3.03
13725,71147,3.64
13726,71154,2.75
13727,71156,3.19
13728,71158,3.0
13729,71164,3.93
13730,71168,2.36
13731,71170,3.43
13732,71178,3.86
13733,71180,3.65
13734,71182,3.4
13735,71184,3.39
13736,71187,3.43
13737,71189,3.55
13738,71199,3.82
13739,71205,2.65
13740,71211,3.31
13741,71216,2.17
13742,71237,3.5
13743,71239,2.72
13744,71241,3.15
13745,71243,3.69
13746,71246,3.5
13747,71248,3.03
13748,71252,2.74
13749,71254,2.95
13750,71264,3.34
13751,71268,3.4
13752,71276,3.83
13753,71278,3.0
13754,71280,3.21
13755,71282,3.78
13756,71285,3.15
13757,71300,3.0
13758,71302,2.53
13759,71304,3.54
13760,71318,3.12
13761,71322,3.11
13762,71325,2.95
13763,71327,3.39
13764,71341,2.75
13765,71343,3.14
13766,71348,4.0
13767,71350,3.52
13768,71357,3.13
13769,71361,3.17
13770,71363,3.5
13771,71372,2.36
13772,71374,2.28
13773,71376,2.87
13774,71379,3.0
13775,71382,3.38
13776,71384,3.67
13777,71386,3.0
13778,71390,3.7
13779,71402,2.42
13780,71404,3.63
13781,71409,2.3
13782,71413,3.44
13783,71416,3.63
13784,71418,3.29
13785,71426,2.73
13786,71429,3.42
13787,71433,3.32
13788,71438,3.85
13789,71442,3.77
13790,71444,3.74
13791,71446,3.67
13792,71448,3.36
13793,71450,3.53
13794,71453,3.48
13795,71458,3.0
13796,71460,3.37
13797,71462,3.91
13798,71464,3.62
13799,71466,3.69
13800,71472,3.56
13801,71482,2.89
13802,71484,3.23
13803,71488,3.56
13804,71490,2.73
13805,71494,2.74
13806,71497,3.42
13807,71500,3.47
13808,71518,3.53
13809,71520,3.22
13810,71522,3.53
13811,71525,3.18
13812,71530,3.27
13813,71533,2.94
13814,71535,3.76
13815,71537,2.71
13816,71542,3.48
13817,71545,2.65
13818,71550,3.18
13819,71558,3.5
13820,71560,3.38
13821,71571,2.43
13822,71573,2.71
13823,71575,3.38
13824,71579,3.66
13825,71591,3.02
13826,71606,3.08
13827,71619,3.43
13828,71634,3.68
13829,71638,2.61
13830,71640,3.59
13831,71650,3.4
13832,71664,3.35
13833,71668,2.71
13834,71670,2.46
13835,71675,3.38
13836,71677,3.38
13837,71685,3.22
13838,71688,3.72
13839,71691,3.42
13840,71693,3.28
13841,71695,3.35
13842,71697,3.28
13843,71700,2.84
13844,71702,2.33
13845,71705,3.5
13846,71707,2.64
13847,71709,3.4
13848,71717,3.14
13849,71719,3.23
13850,71730,3.5
13851,71732,3.22
13852,71736,3.57
13853,71738,3.6
13854,71740,3.3
13855,71743,3.71
13856,71745,3.29
13857,71748,2.83
13858,71750,2.64
13859,71755,3.82
13860,71760,2.75
13861,71762,3.55
13862,71779,3.4
13863,71792,3.18
13864,71795,3.5
13865,71804,3.39
13866,71806,3.3
13867,71808,1.83
13868,71817,3.39
13869,71821,2.54
13870,71823,3.07
13871,71838,3.73
13872,71840,2.87
13873,71851,2.5
13874,71865,3.0
13875,71867,3.62
13876,71876,2.91
13877,71878,2.69
13878,71888,3.0
13879,71902,3.26
13880,71910,2.9
13881,71926,3.23
13882,71928,3.44
13883,71931,2.4
13884,71933,3.0
13885,71936,3.5
13886,71938,3.8
13887,71940,3.7
13888,71942,2.95
13889,71970,3.2
13890,71973,3.62
13891,71976,2.79
13892,71978,3.39
13893,71980,3.58
13894,71986,3.75
13895,71989,3.25
13896,71991,3.15
13897,71999,3.17
13898,72001,2.83
13899,72011,3.68
13900,72013,3.46
13901,72016,4.0
13902,72018,3.36
13903,72022,3.0
13904,72027,3.75
13905,72030,3.36
13906,72032,3.79
13907,72035,3.76
13908,72037,3.51
13909,72039,3.42
13910,72041,2.7
13911,72043,2.86
13912,72045,3.53
13913,72090,2.43
13914,72092,3.23
13915,72094,2.31
13916,72096,3.42
13917,72102,3.66
13918,72104,3.75
13919,72113,3.49
13920,72117,3.63
13921,72124,2.56
13922,72129,2.86
13923,72131,3.32
13924,72153,2.72
13925,72156,2.53
13926,72159,3.75
13927,72161,3.34
13928,72163,3.44
13929,72165,2.98
13930,72167,3.21
13931,72169,3.48
13932,72171,3.6
13933,72176,3.28
13934,72178,3.62
13935,72204,2.58
13936,72209,3.14
13937,72212,2.9
13938,72216,3.83
13939,72224,3.04
13940,72226,3.87
13941,72228,3.42
13942,72235,4.25
13943,72249,3.2
13944,72258,1.82
13945,72261,2.93
13946,72263,1.73
13947,72265,2.67
13948,72267,2.5
13949,72273,3.83
13950,72276,3.0
13951,72281,3.19
13952,72283,3.45
13953,72287,3.54
13954,72290,3.27
13955,72292,3.58
13956,72294,3.21
13957,72298,3.74
13958,72302,3.64
13959,72304,3.0
13960,72310,2.95
13961,72315,3.3
13962,72321,3.1
13963,72325,3.5
13964,72327,3.59
13965,72330,3.13
13966,72332,2.9
13967,72334,3.74
13968,72336,3.4
13969,72340,3.39
13970,72342,3.0
13971,72344,2.7
13972,72356,3.93
13973,72360,3.67
13974,72363,3.17
13975,72369,3.23
13976,72378,2.73
13977,72380,2.79
13978,72386,3.74
13979,72388,3.33
13980,72391,3.5
13981,72393,2.96
13982,72395,3.55
13983,72400,3.25
13984,72405,3.4
13985,72407,2.35
13986,72479,3.57
13987,72485,3.6
13988,72489,3.09
13989,72491,3.37
13990,72512,1.75
13991,72514,2.0
13992,72516,2.13
13993,72524,3.56
13994,72552,2.78
13995,72557,3.54
13996,72559,2.72
13997,72571,2.83
13998,72583,3.64
13999,72585,3.43
14000,72587,3.5
14001,72589,3.82
14002,72591,2.82
14003,72601,2.89
14004,72603,2.87
14005,72605,3.44
14006,72607,3.0
14007,72609,3.25
14008,72612,3.17
14009,72618,2.89
14010,72621,2.83
14011,72624,3.61
14012,72626,2.88
14013,72628,2.73
14014,72630,3.14
14015,72632,2.0
14016,72637,3.0
14017,72641,3.72
14018,72643,3.6
14019,72645,3.17
14020,72647,3.83
14021,72649,4.17
14022,72651,2.72
14023,72653,2.5
14024,72657,3.64
14025,72672,3.62
14026,72674,3.15
14027,72678,3.25
14028,72681,3.75
14029,72683,2.5
14030,72692,3.41
14031,72694,3.35
14032,72696,2.56
14033,72701,2.88
14034,72703,3.23
14035,72712,3.67
14036,72718,3.38
14037,72720,3.79
14038,72726,3.64
14039,72731,3.18
14040,72733,3.57
14041,72735,3.14
14042,72737,3.48
14043,72741,3.46
14044,72751,3.23
14045,72762,2.82
14046,72764,2.08
14047,72777,2.73
14048,72781,3.93
14049,72784,2.82
14050,72787,3.11
14051,72822,3.04
14052,72833,3.4
14053,72840,1.9
14054,72842,2.0
14055,72844,3.5
14056,72846,3.85
14057,72848,3.38
14058,72850,3.58
14059,72852,3.38
14060,72854,3.06
14061,72856,2.97
14062,72866,3.75
14063,72870,3.5
14064,72872,2.89
14065,72874,2.59
14066,72876,3.88
14067,72878,3.06
14068,72880,2.59
14069,72883,3.36
14070,72885,3.5
14071,72897,3.0
14072,72899,3.74
14073,72901,4.0
14074,72904,2.87
14075,72906,2.88
14076,72908,2.5
14077,72910,3.5
14078,72913,3.66
14079,72915,4.08
14080,72919,2.73
14081,72921,3.36
14082,72923,3.13
14083,72927,2.38
14084,72931,3.71
14085,72934,3.53
14086,72936,2.75
14087,72947,3.44
14088,72949,3.4
14089,72953,3.03
14090,72958,2.75
14091,72960,3.0
14092,72980,3.24
14093,72995,3.32
14094,72998,3.62
14095,73000,2.72
14096,73010,3.2
14097,73015,3.24
14098,73017,3.75
14099,73023,3.64
14100,73027,3.31
14101,73031,3.14
14102,73042,2.09
14103,73049,2.92
14104,73051,3.59
14105,73060,2.68
14106,73064,3.76
14107,73086,3.25
14108,73089,2.82
14109,73099,2.63
14110,73101,3.51
14111,73109,3.38
14112,73111,3.31
14113,73114,3.29
14114,73117,3.56
14115,73125,3.17
14116,73133,3.5
14117,73135,3.33
14118,73137,3.75
14119,73139,3.0
14120,73141,3.72
14121,73143,3.28
14122,73145,4.0
14123,73152,1.94
14124,73154,3.5
14125,73158,3.2
14126,73160,2.65
14127,73165,3.17
14128,73168,3.15
14129,73170,2.76
14130,73183,3.72
14131,73185,2.75
14132,73188,3.61
14133,73194,3.61
14134,73196,2.0
14135,73198,3.0
14136,73200,1.75
14137,73202,3.0
14138,73204,3.0
14139,73208,3.17
14140,73211,3.5
14141,73226,3.5
14142,73232,3.13
14143,73240,3.06
14144,73245,3.3
14145,73256,3.64
14146,73261,3.13
14147,73266,3.36
14148,73268,3.22
14149,73270,3.2
14150,73276,3.51
14151,73290,3.8
14152,73317,3.33
14153,73319,3.31
14154,73321,3.46
14155,73323,3.84
14156,73328,3.68
14157,73330,3.5
14158,73334,3.36
14159,73339,3.5
14160,73344,3.92
14161,73355,1.83
14162,73359,3.24
14163,73370,3.31
14164,73386,3.17
14165,73390,3.19
14166,73392,3.74
14167,73399,3.09
14168,73401,3.16
14169,73413,3.32
14170,73416,3.13
14171,73449,2.85
14172,73453,3.5
14173,73457,3.74
14174,73460,3.54
14175,73462,2.28
14176,73469,3.48
14177,73472,2.67
14178,73475,3.0
14179,73480,2.83
14180,73488,2.73
14181,73492,3.45
14182,73494,3.39
14183,73499,3.0
14184,73501,2.4
14185,73504,3.43
14186,73511,2.69
14187,73513,3.89
14188,73515,2.98
14189,73523,3.48
14190,73526,4.0
14191,73529,3.61
14192,73531,3.4
14193,73533,3.32
14194,73569,3.57
14195,73572,3.07
14196,73581,3.75
14197,73587,3.68
14198,73590,3.18
14199,73608,3.69
14200,73614,3.79
14201,73630,3.47
14202,73641,2.99
14203,73664,3.25
14204,73668,3.3
14205,73678,2.88
14206,73681,3.63
14207,73708,2.58
14208,73710,3.06
14209,73713,3.76
14210,73718,2.68
14211,73730,3.15
14212,73741,2.57
14213,73744,2.67
14214,73754,2.5
14215,73772,3.62
14216,73774,3.46
14217,73776,3.4
14218,73778,3.12
14219,73780,3.58
14220,73782,2.63
14221,73790,3.36
14222,73804,2.59
14223,73808,3.89
14224,73813,3.63
14225,73818,3.66
14226,73820,2.94
14227,73822,3.55
14228,73824,3.65
14229,73826,3.56
14230,73829,1.68
14231,73831,2.79
14232,73851,3.63
14233,73854,3.58
14234,73858,1.61
14235,73860,3.53
14236,73862,4.05
14237,73868,3.67
14238,73870,2.68
14239,73872,3.94
14240,73879,2.9
14241,73881,3.93
14242,73885,3.69
14243,73900,3.51
14244,73912,3.12
14245,73914,3.21
14246,73919,3.42
14247,73929,2.62
14248,73954,3.46
14249,73967,2.25
14250,73978,3.53
14251,73981,3.36
14252,73983,3.68
14253,73987,3.0
14254,73989,2.8
14255,74014,3.57
14256,74017,2.58
14257,74056,3.33
14258,74061,3.07
14259,74064,3.31
14260,74089,3.56
14261,74095,3.25
14262,74097,2.95
14263,74099,3.58
14264,74107,3.17
14265,74109,3.35
14266,74111,3.32
14267,74113,3.83
14268,74115,2.74
14269,74127,2.21
14270,74129,3.25
14271,74131,3.1
14272,74135,3.56
14273,74137,2.9
14274,74139,3.24
14275,74141,3.3
14276,74144,3.15
14277,74148,3.73
14278,74150,2.71
14279,74152,3.72
14280,74154,3.02
14281,74156,3.18
14282,74159,2.9
14283,74161,2.55
14284,74164,3.22
14285,74204,3.61
14286,74226,3.35
14287,74228,3.62
14288,74230,3.63
14289,74255,2.65
14290,74257,2.66
14291,74261,2.91
14292,74263,3.1
14293,74266,3.58
14294,74271,3.45
14295,74275,3.29
14296,74284,3.25
14297,74287,2.42
14298,74297,3.57
14299,74300,2.17
14300,74302,2.5
14301,74306,3.3
14302,74310,3.55
14303,74317,3.17
14304,74327,3.75
14305,74330,1.5
14306,74332,2.0
14307,74337,3.86
14308,74339,2.28
14309,74342,2.89
14310,74355,2.55
14311,74370,3.41
14312,74382,3.04
14313,74404,2.54
14314,74406,2.63
14315,74416,3.65
14316,74426,3.16
14317,74428,3.33
14318,74431,3.71
14319,74434,3.64
14320,74436,3.06
14321,74438,3.03
14322,74446,2.81
14323,74448,3.25
14324,74450,2.92
14325,74452,2.65
14326,74456,2.72
14327,74458,3.96
14328,74473,2.92
14329,74475,3.04
14330,74478,1.0
14331,74480,3.56
14332,74484,2.32
14333,74486,3.13
14334,74488,3.54
14335,74493,1.82
14336,74504,3.48
14337,74508,3.89
14338,74510,3.77
14339,74512,3.53
14340,74530,2.93
14341,74532,2.66
14342,74538,3.38
14343,74541,3.36
14344,74545,3.59
14345,74547,2.57
14346,74553,3.81
14347,74573,3.65
14348,74575,3.29
14349,74580,2.75
14350,74582,2.77
14351,74588,3.5
14352,74590,3.3
14353,74595,2.92
14354,74613,3.5
14355,74619,2.59
14356,74621,3.14
14357,74624,3.57
14358,74630,2.59
14359,74641,2.87
14360,74647,2.08
14361,74649,3.61
14362,74653,3.69
14363,74668,3.31
14364,74675,3.17
14365,74677,3.75
14366,74679,2.0
14367,74681,2.33
14368,74683,3.67
14369,74685,3.24
14370,74688,3.18
14371,74696,3.58
14372,74698,2.42
14373,74701,3.13
14374,74706,3.5
14375,74727,4.01
14376,74731,2.99
14377,74733,3.68
14378,74738,2.7
14379,74740,3.36
14380,74748,3.47
14381,74750,3.27
14382,74754,2.4
14383,74787,3.6
14384,74789,3.09
14385,74791,3.72
14386,74795,3.37
14387,74799,2.9
14388,74818,2.89
14389,74820,3.6
14390,74827,3.58
14391,74851,3.15
14392,74857,3.04
14393,74859,3.24
14394,74864,2.3
14395,74868,3.21
14396,74870,3.46
14397,74886,2.7
14398,74916,3.2
14399,74937,3.0
14400,74944,3.09
14401,74946,3.25
14402,74948,3.46
14403,74967,2.3
14404,75335,2.95
14405,75341,3.45
14406,75345,3.5
14407,75349,2.55
14408,75351,3.36
14409,75362,1.43
14410,75367,2.63
14411,75370,2.48
14412,75386,2.69
14413,75389,3.05
14414,75392,3.26
14415,75395,3.1
14416,75397,2.94
14417,75402,2.0
14418,75404,2.33
14419,75406,3.8
14420,75414,3.27
14421,75423,3.19
14422,75425,2.35
14423,75428,3.06
14424,75434,3.71
14425,75436,2.75
14426,75443,2.83
14427,75446,3.06
14428,75803,2.68
14429,75805,2.9
14430,75808,3.1
14431,75813,3.35
14432,75816,2.82
14433,75820,2.56
14434,75823,2.92
14435,75825,2.76
14436,75831,2.18
14437,75927,2.0
14438,75929,2.84
14439,75938,2.91
14440,75940,3.21
14441,75947,2.86
14442,75950,2.77
14443,75962,3.15
14444,75977,2.5
14445,75979,2.33
14446,75981,3.56
14447,75983,3.73
14448,75985,3.26
14449,75990,3.31
14450,75992,3.1
14451,75994,3.67
14452,76022,3.28
14453,76030,3.14
14454,76049,2.5
14455,76051,2.88
14456,76054,3.75
14457,76056,3.17
14458,76060,2.92
14459,76063,3.07
14460,76066,3.5
14461,76077,3.11
14462,76079,3.2
14463,76082,1.5
14464,76085,2.95
14465,76087,3.15
14466,76089,3.59
14467,76091,3.83
14468,76093,3.91
14469,76108,2.56
14470,76111,3.79
14471,76117,3.58
14472,76119,1.79
14473,76127,3.49
14474,76130,2.54
14475,76132,3.11
14476,76134,3.5
14477,76137,3.38
14478,76143,3.57
14479,76145,2.08
14480,76147,2.84
14481,76149,2.5
14482,76151,3.7
14483,76156,3.21
14484,76158,3.37
14485,76160,3.5
14486,76163,3.83
14487,76169,3.82
14488,76171,3.8
14489,76173,3.65
14490,76175,2.71
14491,76185,3.0
14492,76187,3.35
14493,76208,3.79
14494,76210,3.31
14495,76217,3.0
14496,76238,2.33
14497,76241,2.25
14498,76244,3.13
14499,76251,3.61
14500,76255,2.83
14501,76258,3.05
14502,76269,2.81
14503,76272,3.34
14504,76277,3.27
14505,76279,4.0
14506,76288,2.83
14507,76291,2.78
14508,76293,3.2
14509,76298,2.66
14510,76303,3.0
14511,76312,3.04
14512,76317,2.88
14513,76533,3.0
14514,76680,3.01
14515,76692,3.17
14516,76695,3.04
14517,76699,2.83
14518,76709,3.09
14519,76714,3.36
14520,76716,2.81
14521,76720,3.38
14522,76722,2.64
14523,76729,2.5
14524,76731,3.25
14525,76736,2.17
14526,76738,3.79
14527,76743,2.93
14528,76747,2.75
14529,76751,3.42
14530,76753,2.92
14531,76758,3.0
14532,76763,3.31
14533,76770,3.0
14534,76772,3.63
14535,76776,3.47
14536,76778,3.43
14537,76808,3.63
14538,76811,2.5
14539,76814,2.25
14540,76816,3.17
14541,76818,3.3
14542,76823,3.15
14543,76827,2.74
14544,76832,2.19
14545,76836,2.27
14546,76860,3.08
14547,76862,3.03
14548,76864,3.25
14549,76866,3.41
14550,76873,2.83
14551,77141,3.08
14552,77143,2.97
14553,77146,3.36
14554,77149,2.5
14555,77154,3.49
14556,77156,3.6
14557,77162,3.06
14558,77177,3.79
14559,77181,4.04
14560,77184,3.36
14561,77189,3.33
14562,77191,2.97
14563,77201,3.13
14564,77204,2.83
14565,77206,3.01
14566,77208,3.62
14567,77210,1.86
14568,77212,3.06
14569,77217,2.89
14570,77223,3.25
14571,77229,2.4
14572,77233,3.79
14573,77238,3.5
14574,77240,3.46
14575,77259,1.93
14576,77264,3.26
14577,77266,3.46
14578,77291,2.92
14579,77293,3.65
14580,77296,2.88
14581,77298,3.09
14582,77307,3.73
14583,77312,3.21
14584,77316,3.73
14585,77318,2.73
14586,77326,2.79
14587,77328,3.44
14588,77330,3.47
14589,77332,3.16
14590,77336,2.0
14591,77339,1.95
14592,77344,3.13
14593,77353,3.62
14594,77355,1.75
14595,77357,3.31
14596,77359,3.46
14597,77364,3.16
14598,77414,3.41
14599,77416,2.23
14600,77421,3.18
14601,77427,2.16
14602,77433,3.55
14603,77435,3.58
14604,77444,3.13
14605,77449,2.32
14606,77451,2.0
14607,77455,3.89
14608,77463,3.14
14609,77479,3.81
14610,77481,2.11
14611,77491,3.4
14612,77493,2.96
14613,77496,3.47
14614,77509,3.42
14615,77517,3.16
14616,77540,3.04
14617,77550,3.05
14618,77561,3.48
14619,77596,3.34
14620,77613,2.92
14621,77615,3.5
14622,77629,3.56
14623,77665,2.3
14624,77667,2.71
14625,77672,3.03
14626,77680,1.69
14627,77682,3.06
14628,77688,3.15
14629,77707,3.82
14630,77709,3.29
14631,77711,3.45
14632,77715,3.12
14633,77719,3.26
14634,77721,2.97
14635,77729,3.45
14636,77731,3.39
14637,77736,3.64
14638,77738,2.33
14639,77742,2.83
14640,77744,3.5
14641,77770,3.13
14642,77772,2.42
14643,77774,3.31
14644,77776,2.83
14645,77778,2.0
14646,77780,2.77
14647,77783,3.5
14648,77788,3.54
14649,77795,3.31
14650,77798,2.54
14651,77800,3.72
14652,77804,3.5
14653,77808,2.98
14654,77810,3.04
14655,77816,3.25
14656,77818,3.24
14657,77820,1.96
14658,77829,3.4
14659,77831,3.75
14660,77833,3.62
14661,77835,2.86
14662,77837,3.64
14663,77841,2.9
14664,77843,3.32
14665,77846,3.97
14666,77854,3.97
14667,77866,3.16
14668,77875,3.63
14669,77881,2.91
14670,77883,4.0
14671,77891,3.83
14672,77893,3.38
14673,77896,2.5
14674,77899,3.08
14675,77907,3.21
14676,77910,2.7
14677,77917,3.7
14678,77919,3.5
14679,77921,3.25
14680,77941,2.29
14681,77944,3.44
14682,77947,3.36
14683,77951,3.2
14684,77966,3.65
14685,77968,3.22
14686,77979,3.71
14687,77981,3.4
14688,77983,3.28
14689,77985,2.64
14690,77990,2.27
14691,78000,2.86
14692,78003,3.71
14693,78006,2.67
14694,78009,3.62
14695,78011,2.34
14696,78014,3.58
14697,78016,3.85
14698,78019,2.95
14699,78032,2.67
14700,78034,3.44
14701,78037,3.1
14702,78039,3.68
14703,78041,2.94
14704,78043,3.75
14705,78045,4.0
14706,78049,2.5
14707,78054,2.55
14708,78057,3.13
14709,78059,2.88
14710,78062,1.5
14711,78064,2.84
14712,78068,3.0
14713,78071,3.0
14714,78073,3.5
14715,78081,3.52
14716,78084,2.23
14717,78088,3.37
14718,78090,2.75
14719,78093,3.33
14720,78095,3.45
14721,78097,3.0
14722,78099,3.11
14723,78101,2.79
14724,78103,3.31
14725,78105,3.12
14726,78111,2.84
14727,78116,3.37
14728,78122,3.57
14729,78124,3.83
14730,78128,3.28
14731,78130,2.74
14732,78132,1.75
14733,78140,3.57
14734,78142,3.63
14735,78145,2.83
14736,78157,3.11
14737,78168,3.19
14738,78170,3.13
14739,78174,2.34
14740,78181,3.0
14741,78184,3.25
14742,78186,3.32
14743,78192,3.2
14744,78201,3.0
14745,78207,2.64
14746,78209,3.16
14747,78211,2.75
14748,78218,3.49
14749,78222,3.11
14750,78224,3.25
14751,78235,3.93
14752,78245,3.17
14753,78247,2.87
14754,78249,2.75
14755,78251,3.2
14756,78264,2.9
14757,78266,2.84
14758,78268,3.48
14759,78270,3.64
14760,78272,3.5
14761,78276,3.11
14762,78278,3.5
14763,78290,2.37
14764,78295,3.15
14765,78308,2.9
14766,78313,3.23
14767,78316,3.45
14768,78329,3.6
14769,78332,3.72
14770,78335,3.47
14771,78337,2.75
14772,78340,3.44
14773,78342,3.24
14774,78344,3.8
14775,78349,3.59
14776,78358,3.08
14777,78360,3.6
14778,78366,2.5
14779,78370,2.68
14780,78376,3.5
14781,78379,4.0
14782,78381,3.5
14783,78405,2.96
14784,78408,2.65
14785,78410,2.19
14786,78413,3.0
14787,78416,3.58
14788,78418,3.28
14789,78420,3.38
14790,78422,3.25
14791,78438,3.44
14792,78442,2.75
14793,78445,3.68
14794,78459,3.11
14795,78461,1.5
14796,78463,2.92
14797,78465,3.38
14798,78467,2.31
14799,78469,3.2
14800,78483,2.67
14801,78488,2.0
14802,78490,3.14
14803,78499,3.86
14804,78517,3.2
14805,78519,3.86
14806,78528,3.06
14807,78534,3.65
14808,78536,3.12
14809,78557,2.65
14810,78559,2.0
14811,78574,3.67
14812,78579,2.66
14813,78583,2.83
14814,78585,3.46
14815,78606,2.9
14816,78612,2.74
14817,78614,3.73
14818,78618,3.28
14819,78620,3.53
14820,78626,3.15
14821,78629,3.29
14822,78633,3.59
14823,78635,3.04
14824,78637,3.01
14825,78640,3.03
14826,78642,0.75
14827,78646,3.58
14828,78649,4.0
14829,78651,3.38
14830,78653,3.62
14831,78658,3.5
14832,78666,3.11
14833,78677,4.0
14834,78679,3.07
14835,78681,3.27
14836,78684,3.67
14837,78690,3.75
14838,78698,2.0
14839,78701,3.08
14840,78703,3.46
14841,78713,3.5
14842,78715,3.67
14843,78717,2.63
14844,78721,3.12
14845,78723,3.61
14846,78727,3.0
14847,78729,3.46
14848,78737,3.11
14849,78739,3.39
14850,78742,3.34
14851,78746,3.45
14852,78748,2.88
14853,78757,3.56
14854,78759,3.4
14855,78765,3.3
14856,78772,2.38
14857,78774,3.03
14858,78776,3.25
14859,78827,3.1
14860,78829,3.39
14861,78832,2.86
14862,78834,3.33
14863,78836,3.74
14864,78838,2.92
14865,78856,3.72
14866,78858,2.88
14867,78860,3.35
14868,78873,4.0
14869,78885,4.0
14870,78893,2.01
14871,78895,3.72
14872,78898,3.63
14873,78903,3.79
14874,78905,3.35
14875,78909,2.95
14876,78913,3.24
14877,78916,2.86
14878,78919,3.0
14879,78921,3.5
14880,78934,3.12
14881,78941,2.57
14882,78944,3.81
14883,78946,3.25
14884,78951,3.33
14885,78955,2.84
14886,78957,3.5
14887,78959,3.54
14888,78961,2.56
14889,78967,2.88
14890,78974,2.13
14891,78976,3.5
14892,78978,3.57
14893,78980,2.88
14894,78982,3.05
14895,78984,2.0
14896,78986,3.53
14897,78991,2.12
14898,78993,3.37
14899,79003,3.83
14900,79006,3.47
14901,79010,2.5
14902,79022,3.08
14903,79029,3.57
14904,79035,3.28
14905,79038,3.35
14906,79043,3.67
14907,79045,2.83
14908,79057,3.12
14909,79060,2.42
14910,79063,2.25
14911,79065,3.5
14912,79067,3.14
14913,79073,3.74
14914,79077,3.5
14915,79081,3.29
14916,79083,2.63
14917,79091,3.7
14918,79094,3.1
14919,79104,3.5
14920,79106,2.0
14921,79109,3.0
14922,79111,3.2
14923,79124,2.75
14924,79127,2.75
14925,79132,4.16
14926,79134,2.71
14927,79136,3.36
14928,79139,3.2
14929,79163,2.93
14930,79166,1.71
